año,semana,localidad,hembras_ovigeras,adultos_moviles,juveniles,temperatura,salinidad,pais,estacion,parasitos_totales
2014,1,24175,NA,NA,NA,5.912,33.496,Noruega,Invierno,NA
2014,2,24175,NA,NA,NA,5.634,33.581,Noruega,Invierno,NA
2014,3,24175,NA,NA,NA,4.998,33.653,Noruega,Invierno,NA
2014,4,24175,NA,NA,NA,4.972,33.696,Noruega,Invierno,NA
2014,5,24175,NA,NA,NA,4.704,33.705,Noruega,Invierno,NA
2014,6,24175,NA,NA,NA,4.696,33.776,Noruega,Invierno,NA
2014,7,24175,NA,NA,NA,4.74,33.816,Noruega,Invierno,NA
2014,8,24175,NA,NA,NA,4.346,33.827,Noruega,Invierno,NA
2014,9,24175,NA,NA,NA,4.421,33.987,Noruega,Invierno,NA
2014,10,24175,NA,NA,NA,4.812,34.082,Noruega,Invierno,NA
2014,11,24175,NA,NA,NA,4.825,34.007,Noruega,Invierno,NA
2014,12,24175,NA,NA,NA,4.269,34.084,Noruega,Invierno,NA
2014,13,24175,NA,NA,NA,4.606,34.24,Noruega,Invierno,NA
2014,14,24175,NA,NA,NA,4.631,34.413,Noruega,Primavera,NA
2014,15,24175,NA,NA,NA,5.026,34.474,Noruega,Primavera,NA
2014,16,24175,NA,NA,NA,5.289,34.402,Noruega,Primavera,NA
2014,17,24175,NA,NA,NA,5.356,34.363,Noruega,Primavera,NA
2014,18,24175,NA,NA,NA,5.526,34.408,Noruega,Primavera,NA
2014,19,24175,NA,NA,NA,5.937,34.487,Noruega,Primavera,NA
2014,20,24175,NA,NA,NA,6.237,34.512,Noruega,Primavera,NA
2014,21,24175,NA,NA,NA,6.819,34.356,Noruega,Primavera,NA
2014,22,24175,NA,NA,NA,7.527,34.335,Noruega,Primavera,NA
2014,23,24175,NA,NA,NA,9.28,34.111,Noruega,Primavera,NA
2014,24,24175,0.0,0.0,0.0,9.856,34.044,Noruega,Primavera,0.0
2014,25,24175,0.0,0.0,0.0,8.615,34.093,Noruega,Primavera,0.0
2014,26,24175,0.0,0.0,0.0,8.217,34.177,Noruega,Primavera,0.0
2014,27,24175,0.0,0.0,0.0,10.372,33.911,Noruega,Verano,0.0
2014,28,24175,0.0,0.0,0.0,12.507,33.526,Noruega,Verano,0.0
2014,29,24175,0.0,0.0,0.0,12.099,33.87,Noruega,Verano,0.0
2014,30,24175,0.0,0.0,0.0,13.068,33.745,Noruega,Verano,0.0
2014,31,24175,0.0,0.0,0.01,13.831,33.348,Noruega,Verano,0.01
2014,32,24175,0.0,0.01,0.18,13.789,33.5,Noruega,Verano,0.19
2014,33,24175,0.0,0.03,0.13,13.165,33.72,Noruega,Verano,0.16
2014,34,24175,0.0,0.0,0.03,9.656,34.127,Noruega,Verano,0.03
2014,35,24175,0.0,0.0,0.0,9.9,34.015,Noruega,Verano,0.0
2014,36,24175,0.0,0.0,0.1,11.127,33.872,Noruega,Verano,0.1
2014,37,24175,0.0,0.0,0.0,10.881,33.992,Noruega,Verano,0.0
2014,38,24175,0.0,0.0,0.0,10.314,34.053,Noruega,Verano,0.0
2014,39,24175,0.0,0.0,0.22,9.538,34.086,Noruega,Verano,0.22
2014,40,24175,0.04,0.01,0.46,9.664,34.044,Noruega,Otoño,0.51
2014,41,24175,NA,NA,NA,9.306,33.978,Noruega,Otoño,NA
2014,42,24175,0.0,0.0,0.0,8.422,33.977,Noruega,Otoño,0.0
2014,43,24175,0.06,0.03,2.81,8.511,33.867,Noruega,Otoño,2.9
2014,44,24175,0.0,0.01,0.69,8.89,33.733,Noruega,Otoño,0.7
2014,45,24175,0.03,0.02,1.71,8.241,33.833,Noruega,Otoño,1.76
2014,46,24175,0.0,0.0,0.66,7.976,33.87,Noruega,Otoño,0.66
2014,47,24175,NA,NA,NA,8.197,33.882,Noruega,Otoño,NA
2014,48,24175,0.0,0.06,0.04,7.962,33.833,Noruega,Otoño,0.1
2014,49,24175,0.03,0.03,0.0,7.75,33.778,Noruega,Otoño,0.06
2014,50,24175,0.0,0.0,0.0,7.507,33.786,Noruega,Otoño,0.0
2014,51,24175,0.0,0.0,0.0,6.999,33.837,Noruega,Otoño,0.0
2014,52,24175,0.0,0.0,0.0,6.44,33.936,Noruega,Otoño,0.0
2015,1,24175,NA,NA,NA,6.547,34.008,Noruega,Invierno,NA
2015,2,24175,0.0,0.0,0.0,6.382,34.053,Noruega,Invierno,0.0
2015,3,24175,0.0,0.0,0.0,5.517,34.066,Noruega,Invierno,0.0
2015,4,24175,0.0,0.0,0.0,5.607,34.081,Noruega,Invierno,0.0
2015,5,24175,NA,NA,NA,5.535,34.012,Noruega,Invierno,NA
2015,6,24175,0.0,0.0,0.0,4.432,33.96,Noruega,Invierno,0.0
2015,7,24175,NA,NA,NA,4.332,33.884,Noruega,Invierno,NA
2015,8,24175,0.0,0.0,0.0,4.837,33.971,Noruega,Invierno,0.0
2015,9,24175,NA,NA,NA,4.64,33.993,Noruega,Invierno,NA
2015,10,24175,0.0,0.08,0.0,5.153,34.095,Noruega,Invierno,0.08
2015,11,24175,NA,NA,NA,5.453,34.306,Noruega,Invierno,NA
2015,12,24175,0.0,0.0,0.02,5.54,34.426,Noruega,Invierno,0.02
2015,13,24175,NA,NA,NA,4.6,34.271,Noruega,Invierno,NA
2015,14,24175,0.03,0.03,0.18,4.615,34.196,Noruega,Primavera,0.24
2015,15,24175,NA,NA,NA,4.988,34.249,Noruega,Primavera,NA
2015,16,24175,0.0,0.0,0.12,5.484,34.24,Noruega,Primavera,0.12
2015,17,24175,NA,NA,NA,5.756,34.19,Noruega,Primavera,NA
2015,18,24175,0.0,0.02,0.13,5.711,34.148,Noruega,Primavera,0.15
2015,19,24175,0.01,0.03,0.05,6.186,34.071,Noruega,Primavera,0.09
2015,20,24175,0.0,0.02,0.0,6.517,34.01,Noruega,Primavera,0.02
2015,21,24175,0.0,0.07,0.07,7.083,34.01,Noruega,Primavera,0.14
2015,22,24175,0.02,0.05,0.08,7.439,33.927,Noruega,Primavera,0.15
2015,23,24175,0.05,0.05,0.03,7.606,33.817,Noruega,Primavera,0.13
2015,24,24175,0.01,0.09,0.1,8.048,33.609,Noruega,Primavera,0.2
2015,25,24175,0.01,0.04,0.0,8.748,33.532,Noruega,Primavera,0.05
2015,26,24175,0.0,0.02,0.03,9.037,33.539,Noruega,Primavera,0.05
2015,27,24175,0.01,0.03,0.06,9.801,33.542,Noruega,Verano,0.1
2015,28,24175,0.0,0.02,0.02,9.202,33.716,Noruega,Verano,0.04
2015,29,24175,0.0,0.01,0.01,9.379,33.718,Noruega,Verano,0.02
2015,30,24175,0.0,0.01,0.11,10.13,33.558,Noruega,Verano,0.12
2015,31,24175,0.01,0.0,0.06,10.46,33.548,Noruega,Verano,0.0699999999999999
2015,32,24175,0.02,0.09,0.09,11.779,33.209,Noruega,Verano,0.2
2015,33,24175,0.01,0.24,0.54,12.013,33.425,Noruega,Verano,0.79
2015,34,24175,0.0,0.07,0.04,12.453,33.478,Noruega,Verano,0.11
2015,35,24175,0.03,1.04,0.57,12.589,33.517,Noruega,Verano,1.64
2015,36,24175,0.04,0.71,1.01,11.963,33.435,Noruega,Verano,1.76
2015,37,24175,0.06,0.78,1.16,11.163,33.478,Noruega,Verano,2.0
2015,38,24175,0.06,0.32,0.88,11.181,33.415,Noruega,Verano,1.26
2015,39,24175,0.06,1.32,2.54,10.832,33.389,Noruega,Verano,3.92
2015,40,24175,0.05,0.51,1.33,10.313,33.301,Noruega,Otoño,1.89
2015,41,24175,0.28,1.07,1.58,9.392,33.297,Noruega,Otoño,2.93
2015,42,24175,0.1,0.1,0.5,9.449,33.345,Noruega,Otoño,0.7
2015,43,24175,0.02,0.06,0.84,9.077,33.368,Noruega,Otoño,0.92
2015,44,24175,0.02,0.06,0.84,8.381,33.376,Noruega,Otoño,0.92
2015,45,24175,0.0,0.02,0.27,8.804,33.415,Noruega,Otoño,0.29
2015,46,24175,0.02,0.06,1.11,8.709,33.435,Noruega,Otoño,1.1900000000000002
2015,47,24175,0.0,0.02,0.7,8.097,33.382,Noruega,Otoño,0.72
2015,48,24175,0.04,0.05,1.14,8.043,33.403,Noruega,Otoño,1.23
2015,49,24175,0.03,0.19,0.21,7.864,33.421,Noruega,Otoño,0.43
2015,50,24175,0.03,0.13,0.3,7.367,33.418,Noruega,Otoño,0.4599999999999999
2015,51,24175,0.01,0.22,0.42,6.542,33.435,Noruega,Otoño,0.65
2015,52,24175,0.04,0.15,0.21,6.785,33.4,Noruega,Otoño,0.4
2016,1,24175,0.04,0.23,0.34,5.983,33.346,Noruega,Invierno,0.6100000000000001
2016,2,24175,0.06,0.13,0.03,5.025,33.454,Noruega,Invierno,0.22
2016,3,24175,0.05,0.06,0.07,5.004,33.52,Noruega,Invierno,0.18
2016,4,24175,NA,NA,NA,5.462,33.529,Noruega,Invierno,NA
2016,5,24175,0.09,0.31,0.53,5.058,33.618,Noruega,Invierno,0.93
2016,6,24175,NA,NA,NA,4.773,33.718,Noruega,Invierno,NA
2016,7,24175,0.18,0.28,0.52,4.937,33.899,Noruega,Invierno,0.98
2016,8,24175,NA,NA,NA,4.815,33.968,Noruega,Invierno,NA
2016,9,24175,0.15,0.11,0.13,4.856,34.08,Noruega,Invierno,0.39
2016,10,24175,NA,NA,NA,5.133,34.114,Noruega,Invierno,NA
2016,11,24175,0.12,0.4,0.33,4.864,34.129,Noruega,Invierno,0.8500000000000001
2016,12,24175,NA,NA,NA,4.516,34.206,Noruega,Invierno,NA
2016,13,24175,0.05,0.04,0.09,5.13,34.205,Noruega,Invierno,0.18
2016,14,24175,0.09,0.23,0.32,5.328,34.251,Noruega,Primavera,0.64
2016,15,24175,0.1,0.22,0.83,5.291,34.312,Noruega,Primavera,1.15
2016,16,24175,0.11,0.09,0.19,5.509,34.358,Noruega,Primavera,0.39
2016,17,24175,0.11,0.06,0.54,5.957,34.35,Noruega,Primavera,0.71
2016,18,24175,0.1,0.06,0.05,6.676,34.213,Noruega,Primavera,0.21
2016,19,24175,0.07,0.28,0.66,6.839,34.142,Noruega,Primavera,1.01
2016,20,24175,0.06,0.08,0.27,6.95,34.187,Noruega,Primavera,0.41
2016,21,24175,0.09,0.11,0.22,7.943,34.138,Noruega,Primavera,0.42
2016,22,24175,0.05,0.25,0.22,8.612,34.129,Noruega,Primavera,0.52
2016,23,24175,NA,NA,NA,8.077,34.207,Noruega,Primavera,NA
2016,24,24175,NA,NA,NA,8.785,34.018,Noruega,Primavera,NA
2016,25,24175,NA,NA,NA,9.643,33.967,Noruega,Primavera,NA
2016,26,24175,NA,NA,NA,10.959,33.53,Noruega,Primavera,NA
2016,27,24175,NA,NA,NA,11.26,33.509,Noruega,Verano,NA
2016,28,24175,NA,NA,NA,11.181,33.699,Noruega,Verano,NA
2016,29,24175,NA,NA,NA,11.347,33.673,Noruega,Verano,NA
2016,30,24175,NA,NA,NA,11.224,33.738,Noruega,Verano,NA
2016,31,24175,NA,NA,NA,9.551,34.085,Noruega,Verano,NA
2016,32,24175,NA,NA,NA,10.957,33.842,Noruega,Verano,NA
2016,33,24175,NA,NA,NA,11.795,33.707,Noruega,Verano,NA
2016,34,24175,NA,NA,NA,11.975,33.827,Noruega,Verano,NA
2016,35,24175,NA,NA,NA,11.133,33.981,Noruega,Verano,NA
2016,36,24175,NA,NA,NA,10.825,33.867,Noruega,Verano,NA
2016,37,24175,NA,NA,NA,10.925,33.696,Noruega,Verano,NA
2016,38,24175,NA,NA,NA,11.003,33.744,Noruega,Verano,NA
2016,39,24175,NA,NA,NA,10.775,33.702,Noruega,Verano,NA
2016,40,24175,NA,NA,NA,10.11,33.693,Noruega,Otoño,NA
2016,41,24175,NA,NA,NA,10.022,33.672,Noruega,Otoño,NA
2016,42,24175,NA,NA,NA,9.77,33.723,Noruega,Otoño,NA
2016,43,24175,0.0,0.0,0.0,9.787,33.607,Noruega,Otoño,0.0
2016,44,24175,0.0,0.0,0.0,9.246,33.547,Noruega,Otoño,0.0
2016,45,24175,0.0,0.0,0.0,8.592,33.567,Noruega,Otoño,0.0
2016,46,24175,0.0,0.0,0.0,8.951,33.471,Noruega,Otoño,0.0
2016,47,24175,0.0,0.0,0.0,8.367,33.421,Noruega,Otoño,0.0
2016,48,24175,0.0,0.0,0.0,7.78,33.421,Noruega,Otoño,0.0
2016,49,24175,0.0,0.04,0.16,7.034,33.459,Noruega,Otoño,0.2
2016,50,24175,0.01,0.0,0.0,6.862,33.459,Noruega,Otoño,0.01
2016,51,24175,0.0,0.01,0.0,6.719,33.4,Noruega,Otoño,0.01
2016,52,24175,0.02,0.02,0.0,6.423,33.522,Noruega,Otoño,0.04
2017,1,24175,0.0,0.03,0.04,5.964,33.625,Noruega,Invierno,0.07
2017,2,24175,0.0,0.0,0.0,5.649,33.703,Noruega,Invierno,0.0
2017,3,24175,0.01,0.0,0.0,5.287,33.759,Noruega,Invierno,0.01
2017,4,24175,0.01,0.06,0.03,5.377,33.723,Noruega,Invierno,0.0999999999999999
2017,5,24175,0.0,0.02,0.0,5.157,33.684,Noruega,Invierno,0.02
2017,6,24175,0.04,0.01,0.05,5.325,33.794,Noruega,Invierno,0.1
2017,7,24175,0.02,0.03,0.06,5.237,33.876,Noruega,Invierno,0.11
2017,8,24175,0.0,0.05,0.05,4.54,33.963,Noruega,Invierno,0.1
2017,9,24175,0.02,0.08,0.02,4.174,34.071,Noruega,Invierno,0.12
2017,10,24175,0.0,0.04,0.03,4.164,34.085,Noruega,Invierno,0.07
2017,11,24175,0.06,0.05,0.05,4.408,34.048,Noruega,Invierno,0.16
2017,12,24175,0.01,0.09,0.0,4.478,33.994,Noruega,Invierno,0.0999999999999999
2017,13,24175,0.01,0.01,0.01,4.362,34.021,Noruega,Invierno,0.03
2017,14,24175,0.02,0.07,0.19,4.496,34.026,Noruega,Primavera,0.28
2017,15,24175,0.02,0.05,0.01,4.648,34.15,Noruega,Primavera,0.08
2017,16,24175,0.06,0.06,0.06,4.801,34.21,Noruega,Primavera,0.18
2017,17,24175,0.01,0.06,0.02,5.158,34.217,Noruega,Primavera,0.09
2017,18,24175,0.01,0.07,0.05,5.479,34.293,Noruega,Primavera,0.13
2017,19,24175,0.01,0.13,0.0,5.598,34.348,Noruega,Primavera,0.14
2017,20,24175,0.01,0.07,0.03,6.406,34.16,Noruega,Primavera,0.11
2017,21,24175,0.03,0.08,0.0,6.78,33.975,Noruega,Primavera,0.11
2017,22,24175,0.02,0.02,0.02,6.692,33.997,Noruega,Primavera,0.06
2017,23,24175,0.02,0.06,0.12,7.676,33.923,Noruega,Primavera,0.2
2017,24,24175,0.02,0.06,0.12,8.735,33.741,Noruega,Primavera,0.2
2017,25,24175,0.02,0.04,0.08,9.803,33.43,Noruega,Primavera,0.14
2017,26,24175,0.0,0.05,0.0,8.814,33.852,Noruega,Primavera,0.05
2017,27,24175,0.01,0.03,0.01,10.315,33.672,Noruega,Verano,0.05
2017,28,24175,0.02,0.05,0.0,11.621,33.596,Noruega,Verano,0.07
2017,29,24175,0.01,0.03,0.01,11.765,33.728,Noruega,Verano,0.05
2017,30,24175,0.03,0.1,0.11,12.035,33.866,Noruega,Verano,0.24
2017,31,24175,0.01,0.03,0.21,10.781,34.213,Noruega,Verano,0.25
2017,32,24175,0.0,0.03,0.03,12.256,33.709,Noruega,Verano,0.06
2017,33,24175,0.05,0.09,0.3,11.75,33.879,Noruega,Verano,0.44
2017,34,24175,0.0,0.07,0.04,10.969,33.962,Noruega,Verano,0.11
2017,35,24175,0.01,0.03,0.27,10.904,33.853,Noruega,Verano,0.31
2017,36,24175,0.08,0.22,0.77,11.115,33.766,Noruega,Verano,1.07
2017,37,24175,0.1,0.14,0.18,11.028,33.773,Noruega,Verano,0.42
2017,38,24175,0.12,0.15,0.03,10.824,33.726,Noruega,Verano,0.3
2017,39,24175,0.11,0.16,0.1,11.345,33.608,Noruega,Verano,0.37
2017,40,24175,0.01,0.01,0.27,11.301,33.613,Noruega,Otoño,0.29
2017,41,24175,0.28,0.22,0.19,10.786,33.621,Noruega,Otoño,0.69
2017,42,24175,0.28,0.22,0.19,10.543,33.543,Noruega,Otoño,0.69
2017,43,24175,0.32,0.71,0.08,9.817,33.5,Noruega,Otoño,1.11
2017,44,24175,0.46,0.55,0.27,8.983,33.565,Noruega,Otoño,1.28
2017,45,24175,0.02,0.14,0.49,8.853,33.493,Noruega,Otoño,0.65
2017,46,24175,0.07,0.23,0.15,8.298,33.459,Noruega,Otoño,0.45
2017,47,24175,NA,NA,NA,7.219,33.506,Noruega,Otoño,NA
2017,48,24175,0.1,0.32,0.16,7.29,33.548,Noruega,Otoño,0.5800000000000001
2017,49,24175,NA,NA,NA,6.778,33.537,Noruega,Otoño,NA
2017,50,24175,0.11,1.03,0.92,6.716,33.505,Noruega,Otoño,2.06
2017,51,24175,0.25,1.55,0.34,6.687,33.524,Noruega,Otoño,2.14
2017,52,24175,0.46,1.18,0.47,5.917,33.635,Noruega,Otoño,2.11
2018,1,24175,0.43,0.97,0.39,5.723,33.817,Noruega,Invierno,1.79
2018,2,24175,NA,NA,NA,5.901,33.91,Noruega,Invierno,NA
2018,3,24175,0.12,0.09,0.03,5.561,33.904,Noruega,Invierno,0.24
2018,4,24175,0.11,0.22,0.04,4.876,33.887,Noruega,Invierno,0.37
2018,5,24175,0.19,0.16,0.01,4.498,33.909,Noruega,Invierno,0.36
2018,6,24175,0.17,0.17,0.0,5.131,33.999,Noruega,Invierno,0.34
2018,7,24175,0.12,0.12,0.03,4.932,34.019,Noruega,Invierno,0.27
2018,8,24175,0.13,0.13,0.05,4.356,34.002,Noruega,Invierno,0.31
2018,9,24175,0.16,0.11,0.1,4.199,34.011,Noruega,Invierno,0.37
2018,10,24175,0.15,0.14,0.03,3.508,34.077,Noruega,Invierno,0.32
2018,11,24175,0.25,0.11,0.09,3.568,34.15,Noruega,Invierno,0.4499999999999999
2018,12,24175,0.21,0.12,0.14,3.619,34.196,Noruega,Invierno,0.47
2018,13,24175,0.17,0.1,0.23,3.402,34.226,Noruega,Invierno,0.5
2018,14,24175,0.14,0.1,0.08,3.458,34.152,Noruega,Primavera,0.32
2018,15,24175,0.16,0.12,0.13,3.932,34.078,Noruega,Primavera,0.41
2018,16,24175,0.22,0.13,0.22,4.756,34.049,Noruega,Primavera,0.57
2018,17,24175,0.14,0.14,0.13,4.75,34.052,Noruega,Primavera,0.41
2018,18,24175,0.09,0.04,0.15,5.203,34.09,Noruega,Primavera,0.28
2018,19,24175,0.12,0.04,0.02,6.487,34.122,Noruega,Primavera,0.18
2018,20,24175,0.11,0.08,0.0,7.457,34.12,Noruega,Primavera,0.19
2018,21,24175,0.1,0.09,0.01,7.073,34.052,Noruega,Primavera,0.2
2018,22,24175,0.11,0.06,0.06,7.483,34.059,Noruega,Primavera,0.2299999999999999
2018,23,24175,0.06,0.04,0.05,7.632,34.031,Noruega,Primavera,0.15
2018,24,24175,NA,NA,NA,8.262,33.84,Noruega,Primavera,NA
2018,25,24175,NA,NA,NA,8.876,33.756,Noruega,Primavera,NA
2018,26,24175,NA,NA,NA,8.455,33.782,Noruega,Primavera,NA
2018,27,24175,NA,NA,NA,9.522,33.673,Noruega,Verano,NA
2018,28,24175,NA,NA,NA,10.561,33.419,Noruega,Verano,NA
2018,29,24175,NA,NA,NA,11.661,33.429,Noruega,Verano,NA
2018,30,24175,NA,NA,NA,12.605,33.295,Noruega,Verano,NA
2018,31,24175,NA,NA,NA,14.529,33.167,Noruega,Verano,NA
2018,32,24175,NA,NA,NA,13.489,33.367,Noruega,Verano,NA
2018,33,24175,NA,NA,NA,11.97,33.592,Noruega,Verano,NA
2018,34,24175,NA,NA,NA,12.258,33.429,Noruega,Verano,NA
2018,35,24175,NA,NA,NA,11.847,33.533,Noruega,Verano,NA
2018,36,24175,NA,NA,NA,11.727,33.516,Noruega,Verano,NA
2018,37,24175,NA,NA,NA,11.634,33.461,Noruega,Verano,NA
2018,38,24175,NA,NA,NA,11.18,33.353,Noruega,Verano,NA
2018,39,24175,NA,NA,NA,10.05,33.33,Noruega,Verano,NA
2018,40,24175,NA,NA,NA,9.269,33.338,Noruega,Otoño,NA
2018,41,24175,NA,NA,NA,9.129,33.351,Noruega,Otoño,NA
2018,42,24175,NA,NA,NA,9.328,33.392,Noruega,Otoño,NA
2018,43,24175,NA,NA,NA,8.929,33.549,Noruega,Otoño,NA
2018,44,24175,NA,NA,NA,8.379,33.805,Noruega,Otoño,NA
2018,45,24175,NA,NA,NA,8.365,33.661,Noruega,Otoño,NA
2018,46,24175,NA,NA,NA,8.472,33.621,Noruega,Otoño,NA
2018,47,24175,NA,NA,NA,7.877,33.589,Noruega,Otoño,NA
2018,48,24175,NA,NA,NA,7.367,33.655,Noruega,Otoño,NA
2018,49,24175,NA,NA,NA,7.276,33.55,Noruega,Otoño,NA
2018,50,24175,NA,NA,NA,7.309,33.667,Noruega,Otoño,NA
2018,51,24175,NA,NA,NA,6.877,33.664,Noruega,Otoño,NA
2018,52,24175,NA,NA,NA,6.421,33.776,Noruega,Otoño,NA
2019,1,24175,NA,NA,NA,5.883,33.786,Noruega,Invierno,NA
2019,2,24175,NA,NA,NA,5.791,33.796,Noruega,Invierno,NA
2019,3,24175,NA,NA,NA,5.129,33.813,Noruega,Invierno,NA
2019,4,24175,NA,NA,NA,4.104,33.876,Noruega,Invierno,NA
2019,5,24175,NA,NA,NA,3.197,34.008,Noruega,Invierno,NA
2019,6,24175,NA,NA,NA,3.647,34.069,Noruega,Invierno,NA
2019,7,24175,NA,NA,NA,4.459,34.029,Noruega,Invierno,NA
2019,8,24175,NA,NA,NA,4.292,33.977,Noruega,Invierno,NA
2019,9,24175,NA,NA,NA,4.469,33.881,Noruega,Invierno,NA
2019,10,24175,NA,NA,NA,3.447,33.929,Noruega,Invierno,NA
2019,11,24175,NA,NA,NA,3.294,34.023,Noruega,Invierno,NA
2019,12,24175,NA,NA,NA,3.586,34.043,Noruega,Invierno,NA
2019,13,24175,NA,NA,NA,3.634,33.938,Noruega,Invierno,NA
2019,14,24175,NA,NA,NA,3.792,33.907,Noruega,Primavera,NA
2019,15,24175,NA,NA,NA,3.794,33.932,Noruega,Primavera,NA
2019,16,24175,NA,NA,NA,4.166,33.888,Noruega,Primavera,NA
2019,17,24175,NA,NA,NA,5.168,33.815,Noruega,Primavera,NA
2019,18,24175,NA,NA,NA,5.118,33.829,Noruega,Primavera,NA
2019,19,24175,NA,NA,NA,5.208,33.867,Noruega,Primavera,NA
2019,20,24175,NA,NA,NA,5.984,33.8,Noruega,Primavera,NA
2019,21,24175,NA,NA,NA,6.595,33.892,Noruega,Primavera,NA
2019,22,24175,NA,NA,NA,7.148,33.871,Noruega,Primavera,NA
2019,23,24175,NA,NA,NA,8.363,33.508,Noruega,Primavera,NA
2019,24,24175,NA,NA,NA,7.672,33.874,Noruega,Primavera,NA
2019,25,24175,NA,NA,NA,9.48,33.449,Noruega,Primavera,NA
2019,26,24175,NA,NA,NA,9.9,33.47,Noruega,Primavera,NA
2019,27,24175,NA,NA,NA,10.424,33.643,Noruega,Verano,NA
2019,28,24175,NA,NA,NA,11.709,33.713,Noruega,Verano,NA
2019,29,24175,NA,NA,NA,11.42,33.82,Noruega,Verano,NA
2019,30,24175,NA,NA,NA,14.201,33.163,Noruega,Verano,NA
2019,31,24175,NA,NA,NA,11.633,33.814,Noruega,Verano,NA
2019,32,24175,NA,NA,NA,11.182,34.02,Noruega,Verano,NA
2019,33,24175,NA,NA,NA,11.338,34.002,Noruega,Verano,NA
2019,34,24175,NA,NA,NA,12.818,33.58,Noruega,Verano,NA
2019,35,24175,NA,NA,NA,12.269,33.703,Noruega,Verano,NA
2019,36,24175,NA,NA,NA,12.138,33.777,Noruega,Verano,NA
2019,37,24175,NA,NA,NA,11.729,33.806,Noruega,Verano,NA
2019,38,24175,NA,NA,NA,10.869,33.776,Noruega,Verano,NA
2019,39,24175,NA,NA,NA,10.317,33.735,Noruega,Verano,NA
2019,40,24175,NA,NA,NA,10.027,33.811,Noruega,Otoño,NA
2019,41,24175,NA,NA,NA,9.26,33.823,Noruega,Otoño,NA
2019,42,24175,NA,NA,NA,9.038,33.665,Noruega,Otoño,NA
2019,43,24175,NA,NA,NA,9.006,33.527,Noruega,Otoño,NA
2019,44,24175,NA,NA,NA,7.981,33.512,Noruega,Otoño,NA
2019,45,24175,NA,NA,NA,6.976,33.446,Noruega,Otoño,NA
2019,46,24175,NA,NA,NA,6.012,33.473,Noruega,Otoño,NA
2019,47,24175,NA,NA,NA,6.149,33.447,Noruega,Otoño,NA
2019,48,24175,NA,NA,NA,5.853,33.369,Noruega,Otoño,NA
2019,49,24175,NA,NA,NA,5.655,33.316,Noruega,Otoño,NA
2019,50,24175,NA,NA,NA,5.063,33.395,Noruega,Otoño,NA
2019,51,24175,NA,NA,NA,4.869,33.472,Noruega,Otoño,NA
2019,52,24175,NA,NA,NA,4.832,33.615,Noruega,Otoño,NA
2020,1,24175,NA,NA,NA,4.816,33.532,Noruega,Invierno,NA
2020,2,24175,NA,NA,NA,5.095,33.549,Noruega,Invierno,NA
2020,3,24175,NA,NA,NA,4.875,33.661,Noruega,Invierno,NA
2020,4,24175,NA,NA,NA,4.611,33.745,Noruega,Invierno,NA
2020,5,24175,NA,NA,NA,3.868,33.937,Noruega,Invierno,NA
2020,6,24175,NA,NA,NA,4.404,34.028,Noruega,Invierno,NA
2020,7,24175,NA,NA,NA,4.575,33.984,Noruega,Invierno,NA
2020,8,24175,NA,NA,NA,4.256,33.913,Noruega,Invierno,NA
2020,9,24175,NA,NA,NA,4.188,33.812,Noruega,Invierno,NA
2020,10,24175,NA,NA,NA,3.53,33.82,Noruega,Invierno,NA
2020,11,24175,NA,NA,NA,3.762,33.845,Noruega,Invierno,NA
2020,12,24175,NA,NA,NA,3.636,33.847,Noruega,Invierno,NA
2020,13,24175,NA,NA,NA,4.283,33.9,Noruega,Invierno,NA
2020,14,24175,NA,NA,NA,3.843,33.93,Noruega,Primavera,NA
2020,15,24175,NA,NA,NA,3.944,33.959,Noruega,Primavera,NA
2020,16,24175,NA,NA,NA,4.342,34.01,Noruega,Primavera,NA
2020,17,24175,NA,NA,NA,4.901,34.02,Noruega,Primavera,NA
2020,18,24175,NA,NA,NA,5.065,34.034,Noruega,Primavera,NA
2020,19,24175,NA,NA,NA,5.323,33.957,Noruega,Primavera,NA
2020,20,24175,NA,NA,NA,5.199,33.782,Noruega,Primavera,NA
2020,21,24175,NA,NA,NA,6.203,33.746,Noruega,Primavera,NA
2020,22,24175,0.0,0.0,0.0,7.366,33.57,Noruega,Primavera,0.0
2020,23,24175,NA,NA,NA,8.557,33.534,Noruega,Primavera,NA
2020,24,24175,0.0,0.0,0.0,8.963,33.4,Noruega,Primavera,0.0
2020,25,24175,0.0,0.0,0.0,9.703,33.19,Noruega,Primavera,0.0
2020,26,24175,0.0,0.0,0.0,11.371,32.989,Noruega,Primavera,0.0
2020,27,24175,0.0,0.01,0.0,9.054,33.412,Noruega,Verano,0.01
2020,28,24175,0.0,0.0,0.0,10.592,33.177,Noruega,Verano,0.0
2020,29,24175,0.0,0.0,0.0,12.598,32.745,Noruega,Verano,0.0
2020,30,24175,0.0,0.0,0.0,12.534,32.808,Noruega,Verano,0.0
2020,31,24175,0.0,0.0,0.0,13.761,33.0,Noruega,Verano,0.0
2020,32,24175,0.0,0.0,0.0,14.273,32.927,Noruega,Verano,0.0
2020,33,24175,0.0,0.01,0.0,13.705,33.477,Noruega,Verano,0.01
2020,34,24175,0.01,0.02,0.0,12.822,33.485,Noruega,Verano,0.03
2020,35,24175,0.01,0.02,0.24,12.278,33.299,Noruega,Verano,0.27
2020,36,24175,0.01,0.02,0.3,11.738,33.392,Noruega,Verano,0.3299999999999999
